,combination,sim
699,F5SXURFA TO F96H6I58,0.8976494264996147
91,T4S3K5ZT TO Z56T9MF4,0.8898832101288652
943,HTFNIQDD TO Z56T9MF4,0.7298249290806204
1186,2017_1 TO CZQ57NCZ,0.7294755748855167
72,HTFNIQDD TO T4S3K5ZT,0.7047666426605548
432,2017_9 TO AFWXF8CH,0.6829883254309264
606,8M9FQCNU TO NX42RPT2,0.6766589521993869
1213,56QUJEMP TO Z56T9MF4,0.6623690470218241
476,ABX4R7K5 TO GCGB74CJ,0.6620600188028015
403,56QUJEMP TO 7V9JCFSV,0.6609623964780694
308,2017_6 TO 9895DC6Q,0.6547850394009588
1099,2017_5 TO Z56T9MF4,0.6495129624375405
263,2017_4 TO MXXBE2S3,0.6488568333195069
392,2017_9 TO 7V9JCFSV,0.6461351742504031
80,2017_5 TO T4S3K5ZT,0.6370203963271934
484,2017_10 TO 2017_11,0.6365621829559114
982,356QDHJ7 TO DW9W8Z9I,0.6345668193897094
440,AFWXF8CH TO QVXBKCSS,0.6239481811889104
95,56QUJEMP TO T4S3K5ZT,0.6166667357560907
400,7V9JCFSV TO QVXBKCSS,0.6147278231269473
947,56QUJEMP TO HTFNIQDD,0.6058342884862895
378,7V9JCFSV TO NINP5I8I,0.5961400179169476
1157,2017_9 TO 56QUJEMP,0.5938450016079011
1109,2017_4 TO XGBBFQWX,0.5908217773086955
1154,2017_9 TO QVXBKCSS,0.589353844407146
1177,CZQ57NCZ TO XGBBFQWX,0.5860098496489844
324,ABX4R7K5 TO FQVMU8GU,0.5849068479897924
463,2017_8 TO ABX4R7K5,0.5829779821145852
792,F96H6I58 TO NINP5I8I,0.5746238718746743
765,CDAJEXM8 TO HTFNIQDD,0.5745166098993716
543,2017_10 TO 2017_4,0.573789672806505
375,7V9JCFSV TO F96H6I58,0.5711557787124569
356,FQVMU8GU TO GCGB74CJ,0.5641246268096465
374,7V9JCFSV TO CDAJEXM8,0.5621209712616252
1116,2017_4 TO GQPNFE6B,0.5596111428153249
1014,9T2T3NWW TO XSJ9KCBQ,0.5571510564796539
1027,2017_8 TO GCGB74CJ,0.5555486665473541
926,356QDHJ7 TO HTFNIQDD,0.5488458081742901
702,F5SXURFA TO NINP5I8I,0.5478630537592281
399,7V9JCFSV TO Z56T9MF4,0.5458226818630127
364,7V9JCFSV TO AFWXF8CH,0.5447542163018596
434,AFWXF8CH TO XGBBFQWX,0.5423079305886531
380,7V9JCFSV TO HTFNIQDD,0.540181215701846
241,2017_10 TO MXXBE2S3,0.5374890288729193
925,8M9FQCNU TO HTFNIQDD,0.535468899617345
892,GCGB74CJ TO NINP5I8I,0.5330770415773924
654,2017_1 TO 5G8U33QZ,0.5326677272068044
395,2017_1 TO 7V9JCFSV,0.5324729518356615
932,2017_5 TO HTFNIQDD,0.5309398364798646
946,CZQ57NCZ TO HTFNIQDD,0.5277473741890754
737,356QDHJ7 TO J7SB3TH5,0.5258580377221506
605,HTFNIQDD TO NX42RPT2,0.5230936239452085
365,7V9JCFSV TO ABX4R7K5,0.5228877542753403
787,CDAJEXM8 TO CZQ57NCZ,0.5220043648675665
1170,2017_1 TO XGBBFQWX,0.5191171834942613
438,AFWXF8CH TO SMZ5P2JC,0.5151502554587645
1161,DW9W8Z9I TO H3HIEFKV,0.51478001960151
738,9T2T3NWW TO J7SB3TH5,0.5124425869966023
1115,2017_4 TO QVXBKCSS,0.5091871694332204
619,NX42RPT2 TO XGBBFQWX,0.5091518353762997
824,356QDHJ7 TO SFF232HX,0.5087002786708303
540,2017_10 TO T9IJMSRB,0.5070653954189995
38,4IR7FP3G TO XGBBFQWX,0.5065038178680163
939,2017_1 TO HTFNIQDD,0.5062220931151716
810,F96H6I58 TO H3HIEFKV,0.5060220183579971
781,CDAJEXM8 TO H3HIEFKV,0.5037849334763563
851,356QDHJ7 TO KF3CZPHV,0.500434977615914
1117,2017_4 TO CZQ57NCZ,0.4984905007518572
291,9895DC6Q TO CDAJEXM8,0.4981226116224633
39,2017_1 TO 4IR7FP3G,0.49760235488907056
937,DW9W8Z9I TO HTFNIQDD,0.49728542684903076
817,56QUJEMP TO F96H6I58,0.4972329340466457
1137,2017_1 TO 2017_6,0.497057080160199
749,J7SB3TH5 TO XGBBFQWX,0.49655684178447856
1216,CZQ57NCZ TO QVXBKCSS,0.49622596473117664
372,7V9JCFSV TO F5SXURFA,0.49419010276437314
414,AFWXF8CH TO CDAJEXM8,0.4934470772886399
133,4C8T6PTV TO XGBBFQWX,0.4929653445252363
396,7V9JCFSV TO H3HIEFKV,0.49099217232299286
1176,GQPNFE6B TO XGBBFQWX,0.4906822492223001
1125,2017_7 TO H3HIEFKV,0.49064186390924147
1184,2017_1 TO QVXBKCSS,0.49009812711246115
1103,2017_5 TO 56QUJEMP,0.4893754229002858
1048,VM7EP4IA TO Z56T9MF4,0.4889938126808142
312,2017_1 TO 9895DC6Q,0.48876552927455497
46,4IR7FP3G TO CZQ57NCZ,0.4874070864739839
1056,2017_4 TO T9IJMSRB,0.48526126128513414
1175,QVXBKCSS TO XGBBFQWX,0.48260109503420523
546,2017_10 TO 2017_9,0.4823524279288911
402,7V9JCFSV TO CZQ57NCZ,0.48146197292126425
422,356QDHJ7 TO AFWXF8CH,0.48076289020312846
1148,2017_9 TO XGBBFQWX,0.4805863985287475
1146,2017_6 TO XSJ9KCBQ,0.47943588161653783
822,HTFNIQDD TO SFF232HX,0.4762840445723364
1147,2017_9 TO DW9W8Z9I,0.47615087143696255
1130,2017_7 TO GQPNFE6B,0.47568217396504775
472,ABX4R7K5 TO DW9W8Z9I,0.4756007776105735
779,CDAJEXM8 TO XGBBFQWX,0.47463140103253765
614,2017_4 TO NX42RPT2,0.4743536104312187
1188,2017_1 TO XSJ9KCBQ,0.47418178298388125
442,AFWXF8CH TO CZQ57NCZ,0.4740859948957683
436,AFWXF8CH TO H3HIEFKV,0.4740090061890614
299,356QDHJ7 TO 9895DC6Q,0.47207204265195024
424,2017_8 TO AFWXF8CH,0.47137912485304057
1110,2017_1 TO 2017_4,0.47039765972135883
243,MXXBE2S3 TO NX42RPT2,0.4696825035115507
1171,H3HIEFKV TO XGBBFQWX,0.46906331320637284
1095,2017_1 TO 2017_5,0.46887416168361296
1124,2017_1 TO 2017_7,0.4687060432935026
732,J7SB3TH5 TO KF3CZPHV,0.4685586577224353
393,7V9JCFSV TO DW9W8Z9I,0.46833135147287264
744,2017_4 TO J7SB3TH5,0.4681995960788754
1223,CZQ57NCZ TO XSJ9KCBQ,0.46754563478199673
1045,H3HIEFKV TO VM7EP4IA,0.4665940648400473
474,2017_1 TO ABX4R7K5,0.46568089991637174
128,2017_4 TO 4C8T6PTV,0.46518771698154915
750,2017_1 TO J7SB3TH5,0.4651496759575967
948,HTFNIQDD TO XSJ9KCBQ,0.4648697844954075
620,2017_1 TO NX42RPT2,0.4627082746777177
759,J7SB3TH5 TO XSJ9KCBQ,0.4621233866487551
280,7V9JCFSV TO 9895DC6Q,0.460920808697169
798,2017_8 TO F96H6I58,0.45914692285809355
984,2017_1 TO 356QDHJ7,0.4581162975951052
936,2017_9 TO HTFNIQDD,0.4580446852997979
757,CZQ57NCZ TO J7SB3TH5,0.45793213766167185
720,F5SXURFA TO H3HIEFKV,0.4578916377385821
343,2017_8 TO FQVMU8GU,0.4576357704939735
388,2017_5 TO 7V9JCFSV,0.456234990697018
1134,2017_6 TO 2017_9,0.4558789605811132
985,356QDHJ7 TO H3HIEFKV,0.4516865292010075
1107,2017_4 TO 2017_9,0.45155580641683835
788,56QUJEMP TO CDAJEXM8,0.4513192016674201
972,356QDHJ7 TO 9T2T3NWW,0.45121806750388405
887,2017_9 TO NINP5I8I,0.45075658039534183
777,2017_9 TO CDAJEXM8,0.45048158803866567
276,CZQ57NCZ TO MXXBE2S3,0.4503337736595854
1150,2017_9 TO H3HIEFKV,0.4497454583769285
1131,2017_7 TO CZQ57NCZ,0.44918792084201453
1194,CZQ57NCZ TO H3HIEFKV,0.44860332646140777
962,2017_1 TO 8M9FQCNU,0.4481859471283032
1012,9T2T3NWW TO CZQ57NCZ,0.447971075121936
599,CDAJEXM8 TO NX42RPT2,0.44790349650693606
971,8M9FQCNU TO XSJ9KCBQ,0.44779259936429594
391,2017_6 TO 7V9JCFSV,0.4473316418503981
627,CZQ57NCZ TO NX42RPT2,0.44722544192560143
607,356QDHJ7 TO NX42RPT2,0.4457861821071414
367,2017_10 TO 7V9JCFSV,0.44367302918436713
617,2017_9 TO NX42RPT2,0.4433737843654224
409,AFWXF8CH TO NX42RPT2,0.44297052772601186
621,H3HIEFKV TO NX42RPT2,0.4411423089325017
423,9T2T3NWW TO AFWXF8CH,0.4407235472270945
981,2017_9 TO 356QDHJ7,0.44018755707910584
991,356QDHJ7 TO CZQ57NCZ,0.4391867635491713
1052,56QUJEMP TO VM7EP4IA,0.43894149259032345
1013,56QUJEMP TO 9T2T3NWW,0.43877971454719245
1123,2017_7 TO XGBBFQWX,0.4385819550465321
1037,2017_5 TO VM7EP4IA,0.4383042549595967
1053,VM7EP4IA TO XSJ9KCBQ,0.4382972491950633
940,H3HIEFKV TO HTFNIQDD,0.437885444245371
969,8M9FQCNU TO CZQ57NCZ,0.4369555208557597
1169,DW9W8Z9I TO XSJ9KCBQ,0.43627353056784846
618,DW9W8Z9I TO NX42RPT2,0.435862013952373
385,7V9JCFSV TO VM7EP4IA,0.4354911396193939
895,NINP5I8I TO QVXBKCSS,0.43477908742485216
1209,SMZ5P2JC TO XSJ9KCBQ,0.4347168538641031
847,KF3CZPHV TO NINP5I8I,0.4335998641784937
807,DW9W8Z9I TO F96H6I58,0.43296400269795865
767,356QDHJ7 TO CDAJEXM8,0.4328673389695388
927,9T2T3NWW TO HTFNIQDD,0.4317567281575938
780,2017_1 TO CDAJEXM8,0.4314189331005076
1224,56QUJEMP TO XSJ9KCBQ,0.4313108557975772
397,7V9JCFSV TO GCGB74CJ,0.4310140189598295
993,356QDHJ7 TO XSJ9KCBQ,0.43072441656166394
766,8M9FQCNU TO CDAJEXM8,0.43027701370414695
55,7V9JCFSV TO T4S3K5ZT,0.42985491267280973
609,2017_8 TO NX42RPT2,0.4296594376282249
964,8M9FQCNU TO GCGB74CJ,0.4292143207010086
548,2017_10 TO XGBBFQWX,0.428774389623263
534,2017_10 TO HTFNIQDD,0.42848636686165165
382,356QDHJ7 TO 7V9JCFSV,0.42837827670673445
708,2017_8 TO F5SXURFA,0.42738476922973045
454,ABX4R7K5 TO F96H6I58,0.4266938985338625
960,8M9FQCNU TO DW9W8Z9I,0.42653473671930664
321,9895DC6Q TO XSJ9KCBQ,0.4262765289863887
898,56QUJEMP TO NINP5I8I,0.42567914802170015
944,HTFNIQDD TO QVXBKCSS,0.42548625504148463
288,9895DC6Q TO EWDTT8PI,0.42542392868834034
296,9895DC6Q TO AMDVNRNA,0.42522579960712537
661,5G8U33QZ TO CZQ57NCZ,0.4246800935558781
309,2017_9 TO 9895DC6Q,0.4243998789258445
1068,GQPNFE6B TO T9IJMSRB,0.4243864155403817
1094,2017_5 TO XGBBFQWX,0.4239631666832273
1153,2017_9 TO Z56T9MF4,0.42317885845246994
1005,2017_1 TO 9T2T3NWW,0.42314422550246167
405,ABX4R7K5 TO AFWXF8CH,0.4221922117342328
435,2017_1 TO AFWXF8CH,0.42114288486227813
1142,2017_6 TO QVXBKCSS,0.42078601616821265
774,2017_4 TO CDAJEXM8,0.4197166750021709
44,4IR7FP3G TO QVXBKCSS,0.41954914441642743
1026,2017_8 TO H3HIEFKV,0.41937076845138255
1164,DW9W8Z9I TO Z56T9MF4,0.41915708729120027
334,F96H6I58 TO FQVMU8GU,0.41907809770824334
204,CDAJEXM8 TO UQ4WC79E,0.41905271586448145
615,2017_7 TO NX42RPT2,0.4188571323194037
1023,2017_8 TO DW9W8Z9I,0.417728185180372
938,HTFNIQDD TO XGBBFQWX,0.41748157061858615
479,ABX4R7K5 TO QVXBKCSS,0.4174145200855286
811,F96H6I58 TO GCGB74CJ,0.4164402910849643
389,2017_4 TO 7V9JCFSV,0.41603686114121663
1100,2017_5 TO QVXBKCSS,0.4156494744953678
959,2017_9 TO 8M9FQCNU,0.4140798487852563
784,CDAJEXM8 TO Z56T9MF4,0.4134085814538535
297,9895DC6Q TO HTFNIQDD,0.4133744534591106
1180,2017_1 TO H3HIEFKV,0.41329429514003446
1144,2017_6 TO CZQ57NCZ,0.4132252151966236
1158,2017_9 TO XSJ9KCBQ,0.41312007844328735
963,8M9FQCNU TO H3HIEFKV,0.4129667571736352
420,AFWXF8CH TO HTFNIQDD,0.41220791971674564
457,ABX4R7K5 TO NINP5I8I,0.41205651819864064
306,2017_4 TO 9895DC6Q,0.4113734584930212
1135,2017_6 TO DW9W8Z9I,0.4110717623382112
976,356QDHJ7 TO T8P7HT8E,0.41102206899704496
762,CDAJEXM8 TO KF3CZPHV,0.41005751148697644
319,9895DC6Q TO CZQ57NCZ,0.40965908853207833
735,HTFNIQDD TO J7SB3TH5,0.40902275017500755
1092,2017_5 TO 2017_9,0.4089056011772596
311,9895DC6Q TO XGBBFQWX,0.4088696385767354
528,2017_10 TO CDAJEXM8,0.4084473746417001
1089,2017_4 TO 2017_5,0.4076766103896048
1168,56QUJEMP TO DW9W8Z9I,0.40765448269680793
1,4C8T6PTV TO 4IR7FP3G,0.4072356287403551
1022,2017_8 TO 2017_9,0.4071953853012935
891,H3HIEFKV TO NINP5I8I,0.4071294301436086
1214,XSJ9KCBQ TO Z56T9MF4,0.40709504918794326
1149,2017_1 TO 2017_9,0.40651129910399864
883,2017_5 TO NINP5I8I,0.4062675804930993
871,CZQ57NCZ TO KF3CZPHV,0.40623614594079416
983,356QDHJ7 TO XGBBFQWX,0.4060963506506321
1105,2017_4 TO 2017_7,0.40575430522743416
470,2017_6 TO ABX4R7K5,0.40563606110871686
794,F96H6I58 TO HTFNIQDD,0.40541242163529234
776,2017_6 TO CDAJEXM8,0.40504250610739323
460,8M9FQCNU TO ABX4R7K5,0.405017110056784
282,9895DC6Q TO ABX4R7K5,0.4049682300137857
112,4C8T6PTV TO J7SB3TH5,0.40437868461783444
475,ABX4R7K5 TO H3HIEFKV,0.4034628119901462
1004,9T2T3NWW TO XGBBFQWX,0.40251686527257236
1080,H3HIEFKV TO T8P7HT8E,0.4019699687260947
690,EWDTT8PI TO SMZ5P2JC,0.40163951716537505
849,HTFNIQDD TO KF3CZPHV,0.4011586140060033
281,9895DC6Q TO AFWXF8CH,0.40029928372076184
949,356QDHJ7 TO 8M9FQCNU,0.4000858292223821
989,356QDHJ7 TO QVXBKCSS,0.3999976003890424
721,F5SXURFA TO GCGB74CJ,0.3998775317129677
888,DW9W8Z9I TO NINP5I8I,0.39912431612748067
1102,2017_5 TO CZQ57NCZ,0.39863290052851097
760,CDAJEXM8 TO F96H6I58,0.3983388689038011
727,56QUJEMP TO F5SXURFA,0.39830347121094234
778,CDAJEXM8 TO DW9W8Z9I,0.39784010731217223
315,9895DC6Q TO SMZ5P2JC,0.39765441906817145
530,2017_10 TO SFF232HX,0.39763009257419313
459,ABX4R7K5 TO HTFNIQDD,0.3976232570715379
772,CDAJEXM8 TO T8P7HT8E,0.3975317843056059
462,9T2T3NWW TO ABX4R7K5,0.3967897141079828
237,7V9JCFSV TO MXXBE2S3,0.3964609639308261
268,MXXBE2S3 TO XGBBFQWX,0.3963479872106872
629,NX42RPT2 TO XSJ9KCBQ,0.39528535745652227
929,HTFNIQDD TO VM7EP4IA,0.3947842764446746
433,AFWXF8CH TO DW9W8Z9I,0.394587868263106
1010,9T2T3NWW TO QVXBKCSS,0.39381917303944736
453,ABX4R7K5 TO CDAJEXM8,0.39331833703159025
450,ABX4R7K5 TO EWDTT8PI,0.3931238830530799
407,2017_10 TO AFWXF8CH,0.3929930394694958
352,DW9W8Z9I TO FQVMU8GU,0.3928813872590773
381,7V9JCFSV TO 8M9FQCNU,0.3927877106700799
1156,2017_9 TO CZQ57NCZ,0.39232547850939226
1120,2017_6 TO 2017_7,0.3918445357930196
96,T4S3K5ZT TO XSJ9KCBQ,0.391649812918878
330,EWDTT8PI TO FQVMU8GU,0.39162229526426784
313,9895DC6Q TO H3HIEFKV,0.391416136942073
928,2017_8 TO HTFNIQDD,0.39091413013661236
429,2017_4 TO AFWXF8CH,0.39050861794157876
355,FQVMU8GU TO H3HIEFKV,0.39017733667584276
1138,2017_6 TO H3HIEFKV,0.3900354871920517
77,T4S3K5ZT TO VM7EP4IA,0.3897837581774697
961,8M9FQCNU TO XGBBFQWX,0.3892891258835771
369,7V9JCFSV TO NX42RPT2,0.3892879499718087
769,2017_8 TO CDAJEXM8,0.3890109863515252
451,ABX4R7K5 TO F5SXURFA,0.388955319113905
340,8M9FQCNU TO FQVMU8GU,0.3880765758883775
995,9T2T3NWW TO VM7EP4IA,0.38802944135451467
421,8M9FQCNU TO AFWXF8CH,0.38798518057390297
1104,2017_5 TO XSJ9KCBQ,0.3865703317477929
876,8M9FQCNU TO NINP5I8I,0.3864869709256529
1136,2017_6 TO XGBBFQWX,0.38594294455316636
448,ABX4R7K5 TO NX42RPT2,0.3856349456181709
978,2017_4 TO 356QDHJ7,0.38491738548206467
191,9895DC6Q TO UQ4WC79E,0.3849154041501548
717,DW9W8Z9I TO F5SXURFA,0.3838172844411204
471,2017_9 TO ABX4R7K5,0.38307949486691717
33,2017_4 TO 4IR7FP3G,0.38241408120513454
1034,2017_8 TO XSJ9KCBQ,0.3820287378704361
988,356QDHJ7 TO Z56T9MF4,0.38198806375267824
1173,SMZ5P2JC TO XGBBFQWX,0.38177575618710125
1028,2017_8 TO SMZ5P2JC,0.38137668875220077
1078,T8P7HT8E TO XGBBFQWX,0.38105607922247176
785,CDAJEXM8 TO QVXBKCSS,0.38099565541166935
404,7V9JCFSV TO XSJ9KCBQ,0.38088690590999386
1152,2017_9 TO SMZ5P2JC,0.3804195580212141
371,7V9JCFSV TO EWDTT8PI,0.38001068150523243
1165,DW9W8Z9I TO QVXBKCSS,0.3788270249297905
1219,CZQ57NCZ TO GQPNFE6B,0.3782227731481984
398,7V9JCFSV TO SMZ5P2JC,0.3782178044619162
536,2017_10 TO 356QDHJ7,0.3780405937283242
1073,2017_4 TO T8P7HT8E,0.37772010722849547
831,2017_4 TO SFF232HX,0.3777073880114771
994,2017_8 TO 9T2T3NWW,0.37748130925360324
1145,2017_6 TO 56QUJEMP,0.3774368091110639
951,2017_8 TO 8M9FQCNU,0.3774287881394127
269,2017_1 TO MXXBE2S3,0.376605018029188
1057,2017_7 TO T9IJMSRB,0.3762372424538918
67,F96H6I58 TO T4S3K5ZT,0.37618231786194634
469,2017_7 TO ABX4R7K5,0.37595819599339597
383,7V9JCFSV TO 9T2T3NWW,0.3757507519247134
301,2017_8 TO 9895DC6Q,0.3755938477395204
879,2017_8 TO NINP5I8I,0.3755335719789359
1189,GCGB74CJ TO H3HIEFKV,0.3751540413500001
782,CDAJEXM8 TO GCGB74CJ,0.3748281147328414
331,F5SXURFA TO FQVMU8GU,0.3744931070408477
748,DW9W8Z9I TO J7SB3TH5,0.3743221475564332
1086,CZQ57NCZ TO T8P7HT8E,0.3735751668288094
298,8M9FQCNU TO 9895DC6Q,0.3735089777286369
933,2017_4 TO HTFNIQDD,0.37321673837155556
1218,QVXBKCSS TO XSJ9KCBQ,0.37304234880407505
260,MXXBE2S3 TO T9IJMSRB,0.37301712857083325
1179,XGBBFQWX TO XSJ9KCBQ,0.37286391743479785
1217,56QUJEMP TO QVXBKCSS,0.3727791883438121
789,CDAJEXM8 TO XSJ9KCBQ,0.37264617544512646
1009,9T2T3NWW TO Z56T9MF4,0.3726068115007335
935,2017_6 TO HTFNIQDD,0.3724140935392407
286,9895DC6Q TO NX42RPT2,0.3722737648483101
140,4C8T6PTV TO GQPNFE6B,0.3722125054044947
1195,56QUJEMP TO H3HIEFKV,0.37182742667192115
304,9895DC6Q TO T8P7HT8E,0.37180902509108105
775,2017_7 TO CDAJEXM8,0.37164956614387235
354,2017_1 TO FQVMU8GU,0.3714784114740258
5,4IR7FP3G TO 9895DC6Q,0.37115813960292754
836,SFF232HX TO XGBBFQWX,0.3709727377467902
875,HTFNIQDD TO NINP5I8I,0.3707922304084188
956,2017_4 TO 8M9FQCNU,0.3705585010826973
770,CDAJEXM8 TO VM7EP4IA,0.3705496974351703
84,2017_9 TO T4S3K5ZT,0.37038322529407264
468,2017_4 TO ABX4R7K5,0.3702381354701607
601,NX42RPT2 TO SFF232HX,0.3698280888349177
1159,DW9W8Z9I TO XGBBFQWX,0.3698065175965235
641,356QDHJ7 TO 5G8U33QZ,0.3694181933198841
394,7V9JCFSV TO XGBBFQWX,0.3694179197624927
980,2017_6 TO 356QDHJ7,0.368708395828491
1111,2017_4 TO H3HIEFKV,0.3686973398716009
413,AFWXF8CH TO J7SB3TH5,0.3685571742305338
248,CDAJEXM8 TO MXXBE2S3,0.36809036524818173
1187,2017_1 TO 56QUJEMP,0.3679216327259841
1192,H3HIEFKV TO QVXBKCSS,0.36774290409403076
523,2017_10 TO NX42RPT2,0.3677294763696569
1096,2017_5 TO H3HIEFKV,0.3675450524432611
764,AMDVNRNA TO CDAJEXM8,0.3675144157994792
585,2017_1 TO 6UGSWD8D,0.3671794169229774
254,HTFNIQDD TO MXXBE2S3,0.36699251424110024
428,2017_5 TO AFWXF8CH,0.3669139179064419
554,2017_10 TO QVXBKCSS,0.36626112340635997
220,2017_7 TO UQ4WC79E,0.3661635103521341
1196,H3HIEFKV TO XSJ9KCBQ,0.3658551415494329
632,5G8U33QZ TO J7SB3TH5,0.36573501537445163
279,9895DC6Q TO FQVMU8GU,0.3655778746232661
987,356QDHJ7 TO SMZ5P2JC,0.3654235217509343
1002,2017_9 TO 9T2T3NWW,0.3647804257658118
461,356QDHJ7 TO ABX4R7K5,0.3645235839729729
339,FQVMU8GU TO HTFNIQDD,0.36424021753798397
819,KF3CZPHV TO SFF232HX,0.363956759256413
443,56QUJEMP TO AFWXF8CH,0.3638926063537523
7,4IR7FP3G TO 7V9JCFSV,0.36349824164033406
742,J7SB3TH5 TO T8P7HT8E,0.3634489452954115
45,4IR7FP3G TO GQPNFE6B,0.3630975255778477
1021,2017_6 TO 2017_8,0.3628862965754768
255,8M9FQCNU TO MXXBE2S3,0.36282193772781834
865,H3HIEFKV TO KF3CZPHV,0.3624805616565747
580,2017_7 TO 6UGSWD8D,0.36227976773484527
806,2017_9 TO F96H6I58,0.3622663932571377
763,CDAJEXM8 TO NINP5I8I,0.3621866746093443
863,KF3CZPHV TO XGBBFQWX,0.36182680252021104
1020,2017_7 TO 2017_8,0.3613765369811315
1212,CZQ57NCZ TO Z56T9MF4,0.3610236115762748
1183,2017_1 TO Z56T9MF4,0.3609071857594771
600,F96H6I58 TO NX42RPT2,0.36070307316859207
958,2017_6 TO 8M9FQCNU,0.36057179436402453
446,2017_10 TO ABX4R7K5,0.360319186232947
377,7V9JCFSV TO KF3CZPHV,0.36028886384081416
729,CDAJEXM8 TO J7SB3TH5,0.3600615499738451
625,NX42RPT2 TO QVXBKCSS,0.3599124804965228
284,2017_10 TO 9895DC6Q,0.3596142943085874
328,FQVMU8GU TO NX42RPT2,0.3593645840170707
714,2017_7 TO F5SXURFA,0.35908607292263517
317,9895DC6Q TO QVXBKCSS,0.35904498128731455
556,2017_10 TO CZQ57NCZ,0.35887566369393764
302,9895DC6Q TO VM7EP4IA,0.3578184615108553
1162,DW9W8Z9I TO GCGB74CJ,0.3575209752947206
862,DW9W8Z9I TO KF3CZPHV,0.3575125367608216
293,9895DC6Q TO SFF232HX,0.35702505818970254
307,2017_7 TO 9895DC6Q,0.35682635411308594
